"","lon","lat","year","sif_mean","prec_tot"
"440",-62.5,-1,2015,0.399077892303467,1465.14
"441",-62.5,-0.5,2015,0.305696644195139,1546.26
"442",-62.5,0,2015,0.237591270272058,1535.65
"443",-62.5,0.5,2015,0.212714187466368,1484.57
"444",-62.5,1,2015,0.294490863430885,1416.8
"445",-62.5,1.5,2015,0.324852379885587,1284.98
"446",-62.5,2,2015,0.368728229114124,1177.83
"447",-62.5,2.5,2015,0.391055116740935,982.77
"448",-62.5,3,2015,0.391150570270297,782.77
"449",-62.5,3.5,2015,0.408041032267288,625.81
"450",-62.5,4,2015,0.370085272596869,625.95
"451",-62,-13,2015,0.209837690312812,1116.79
"452",-62,-12.5,2015,0.335915747142973,1019.66
"453",-62,-11,2015,0.231936454772949,913.97
"454",-62,-10.5,2015,0.312616008823201,931.77
"455",-62,-10,2015,0.318143224328514,958.24
"456",-62,-9.5,2015,0.332700378016422,998.62
"457",-62,-9,2015,0.281699053446452,1056.29
"458",-62,-8.5,2015,0.227018788864052,1141.81
"459",-62,-8,2015,0.325954737888744,1282.09
"460",-62,-7.5,2015,0.313520135645571,1423.69
"461",-62,-7,2015,0.291686607265323,1579.33
"462",-62,-6.5,2015,0.318638511698881,1712.11
"463",-62,-6,2015,0.288971449199476,1793.96
"464",-62,-5.5,2015,0.280201586281381,1828.59
"465",-62,-5,2015,0.318423362005325,1853.23
"466",-62,-4.5,2015,0.195065180460612,1835.42
"467",-62,-4,2015,0.243482862200056,1801.45
"468",-62,-3.5,2015,0.290404987335205,1712.49
"469",-62,-3,2015,0.377491722106934,1560.25
"470",-62,-2.5,2015,0.310444171612079,1375
"471",-62,-2,2015,0.290274927887736,1240.74
"472",-62,-1.5,2015,0.299707091256474,1320.07
"473",-62,-1,2015,0.343723659691173,1415.77
"474",-62,-0.5,2015,0.342300499660868,1460.5
"475",-62,0,2015,0.28379850749728,1469.48
"476",-62,0.5,2015,0.255022957075888,1437.08
"477",-62,1,2015,0.245285917775699,1348.72
"478",-62,1.5,2015,0.323408589291213,1203.68
"479",-62,2,2015,0.393765983581543,1025.87
"480",-62,2.5,2015,0.367093994503929,806.33
"481",-62,3,2015,0.363567975851206,664.78
"482",-62,3.5,2015,0.326449004300122,615.83
"483",-62,4,2015,0.33490462216464,677.4
"484",-61.5,-13.5,2015,0.303593598879301,1264.54
"485",-61.5,-13,2015,0.432298374176025,1181.66
"486",-61.5,-12.5,2015,0.380794588724772,1063.99
"487",-61.5,-12,2015,0.414321256238361,947.49
"488",-61.5,-11.5,2015,0.31091967496005,881.26
"489",-61.5,-11,2015,0.325655237833659,874.68
"490",-61.5,-10.5,2015,0.283853735805543,920.56
"491",-61.5,-10,2015,0.307679666835032,951.88
"492",-61.5,-9.5,2015,0.310571378980364,1037.35
"493",-61.5,-9,2015,0.301588447138948,1145.99
"494",-61.5,-8.5,2015,0.253292529479317,1256.7
"495",-61.5,-8,2015,0.29780771444132,1359.18
"496",-61.5,-7.5,2015,0.239594768075382,1430.64
"497",-61.5,-6.5,2015,0.293141088987652,1678.78
"498",-61.5,-6,2015,0.268079042434692,1770.91
"499",-61.5,-5.5,2015,0.272969809445468,1781.72
"500",-61.5,-5,2015,0.281875993691239,1768.7
"501",-61.5,-4.5,2015,0.306645744725278,1421.33
"502",-61.5,-4,2015,0.292017109626162,1296.46
"503",-61.5,-3.5,2015,0.313175344854836,1257.01
"504",-61.5,-3,2015,0.312725427674084,1217.82
"505",-61.5,-2.5,2015,0.316244892348672,1200.46
"506",-61.5,-2,2015,0.304563235599373,1251.55
"507",-61.5,-1.5,2015,0.341611822446187,1448.7
"508",-61.5,-1,2015,0.314822399325487,1550.97
"509",-61.5,-0.5,2015,0.327956806529652,1553.72
"510",-61.5,0,2015,0.292633849454213,1501.2
"511",-61.5,0.5,2015,0.338948965072632,1429.83
"512",-61.5,1,2015,0.272114957499708,1298.8
"513",-61.5,1.5,2015,0.205286925795388,1188.67
"514",-61.5,2,2015,0.292692635358084,900.47
"515",-61.5,2.5,2015,0.293333076416178,740.6
"516",-61.5,3,2015,0.278983210770331,651.34
"517",-61.5,3.5,2015,0.193738559150155,662.19
"518",-61.5,4,2015,0.230229281803492,782.07
"519",-61,-13,2015,0.307558824618657,1181.66
