"","sif_mean","prec_tot","c.NA..0.000869072915520519..NA..0.000119277683552355..0.00434034736827016..","lon","lat","optional"
"423",0.50365161895752,989.29,0.010386005975306,-62.5,-10,TRUE
"424",0.344911257425944,1027.59,0.00499783689156175,-62.5,-9,TRUE
"425",0.293817202250163,1081.85,NA,-62.5,-8.5,TRUE
"426",0.295432090759277,1159.88,NA,-62.5,-8,TRUE
"427",0.299460142309015,1273.24,NA,-62.5,-7.5,TRUE
"428",0.323508780343192,1416.13,-0.0019925266969949,-62.5,-7,TRUE
"429",0.282860204577446,1570.71,NA,-62.5,-6.5,TRUE
"430",0.293156784850282,1705.48,NA,-62.5,-6,TRUE
"431",0.293167648545231,1788.26,NA,-62.5,-5.5,TRUE
"432",0.293455577478176,1774.81,NA,-62.5,-5,TRUE
"433",0.302357407472244,1808.48,NA,-62.5,-4.5,TRUE
"434",0.309345541479381,1867.23,NA,-62.5,-4,TRUE
"435",0.269206309537275,1885.93,NA,-62.5,-3.5,TRUE
"436",0.284187375045404,1761.55,NA,-62.5,-3,TRUE
"437",0.197951316833496,1500.39,NA,-62.5,-2.5,TRUE
"438",0.218714714050293,1269.7,NA,-62.5,-2,TRUE
"439",0.173912048339844,1330.82,NA,-62.5,-1.5,TRUE
"440",0.399077892303467,1465.14,NA,-62.5,-1,TRUE
"441",0.305696644195139,1546.26,NA,-62.5,-0.5,TRUE
"442",0.237591270272058,1535.65,NA,-62.5,0,TRUE
"443",0.212714187466368,1484.57,NA,-62.5,0.5,TRUE
"444",0.294490863430885,1416.8,NA,-62.5,1,TRUE
"445",0.324852379885587,1284.98,NA,-62.5,1.5,TRUE
"446",0.368728229114124,1177.83,NA,-62.5,2,TRUE
"447",0.391055116740935,982.77,0.00418262369930744,-62.5,2.5,TRUE
"448",0.391150570270297,782.77,NA,-62.5,3,TRUE
"449",0.408041032267288,625.81,NA,-62.5,3.5,TRUE
"450",0.370085272596869,625.95,-0.00940853171050549,-62.5,4,TRUE
"451",0.209837690312812,1116.79,NA,-62,-13,TRUE
"452",0.335915747142973,1019.66,0.00206590979360044,-62,-12.5,TRUE
"453",0.231936454772949,913.97,0.0185999013483524,-62,-11,TRUE
"454",0.312616008823201,931.77,0.0178829971700907,-62,-10.5,TRUE
"455",0.318143224328514,958.24,0.00789212994277477,-62,-10,TRUE
"456",0.332700378016422,998.62,-0.000346238812198862,-62,-9.5,TRUE
"457",0.281699053446452,1056.29,0.0166297666728497,-62,-9,TRUE
"458",0.227018788864052,1141.81,NA,-62,-8.5,TRUE
"459",0.325954737888744,1282.09,NA,-62,-8,TRUE
"460",0.313520135645571,1423.69,NA,-62,-7.5,TRUE
"461",0.291686607265323,1579.33,NA,-62,-7,TRUE
"462",0.318638511698881,1712.11,NA,-62,-6.5,TRUE
"463",0.288971449199476,1793.96,NA,-62,-6,TRUE
"464",0.280201586281381,1828.59,NA,-62,-5.5,TRUE
"465",0.318423362005325,1853.23,NA,-62,-5,TRUE
"466",0.195065180460612,1835.42,0.00200728699564934,-62,-4.5,TRUE
"467",0.243482862200056,1801.45,-0.00032794926664792,-62,-4,TRUE
"468",0.290404987335205,1712.49,0.000320116261718795,-62,-3.5,TRUE
"469",0.377491722106934,1560.25,0.00333243887871504,-62,-3,TRUE
"470",0.310444171612079,1375,NA,-62,-2.5,TRUE
"471",0.290274927887736,1240.74,0.00483207311481237,-62,-2,TRUE
"472",0.299707091256474,1320.07,NA,-62,-1.5,TRUE
"473",0.343723659691173,1415.77,NA,-62,-1,TRUE
"474",0.342300499660868,1460.5,NA,-62,-0.5,TRUE
"475",0.28379850749728,1469.48,NA,-62,0,TRUE
"476",0.255022957075888,1437.08,NA,-62,0.5,TRUE
"477",0.245285917775699,1348.72,NA,-62,1,TRUE
"478",0.323408589291213,1203.68,NA,-62,1.5,TRUE
"479",0.393765983581543,1025.87,NA,-62,2,TRUE
"480",0.367093994503929,806.33,0.0144202802330256,-62,2.5,TRUE
"481",0.363567975851206,664.78,NA,-62,3,TRUE
"482",0.326449004300122,615.83,NA,-62,3.5,TRUE
"483",0.33490462216464,677.4,NA,-62,4,TRUE
"484",0.303593598879301,1264.54,NA,-61.5,-13.5,TRUE
"485",0.432298374176025,1181.66,0.0197644233703613,-61.5,-13,TRUE
"486",0.380794588724772,1063.99,NA,-61.5,-12.5,TRUE
"487",0.414321256238361,947.49,0.000119042677397374,-61.5,-12,TRUE
"488",0.31091967496005,881.26,0.00162339885719121,-61.5,-11.5,TRUE
"489",0.325655237833659,874.68,0.0135169168934226,-61.5,-11,TRUE
"490",0.283853735805543,920.56,NA,-61.5,-10.5,TRUE
"491",0.307679666835032,951.88,NA,-61.5,-10,TRUE
"492",0.310571378980364,1037.35,NA,-61.5,-9.5,TRUE
"493",0.301588447138948,1145.99,NA,-61.5,-9,TRUE
"494",0.253292529479317,1256.7,NA,-61.5,-8.5,TRUE
"495",0.29780771444132,1359.18,NA,-61.5,-8,TRUE
"496",0.239594768075382,1430.64,NA,-61.5,-7.5,TRUE
"497",0.293141088987652,1678.78,0.00530799105763435,-61.5,-6.5,TRUE
"498",0.268079042434692,1770.91,NA,-61.5,-6,TRUE
"499",0.272969809445468,1781.72,NA,-61.5,-5.5,TRUE
"500",0.281875993691239,1768.7,NA,-61.5,-5,TRUE
"501",0.306645744725278,1421.33,NA,-61.5,-4.5,TRUE
"502",0.292017109626162,1296.46,NA,-61.5,-4,TRUE
"503",0.313175344854836,1257.01,-0.000471517181722447,-61.5,-3.5,TRUE
"504",0.312725427674084,1217.82,NA,-61.5,-3,TRUE
"505",0.316244892348672,1200.46,NA,-61.5,-2.5,TRUE
"506",0.304563235599373,1251.55,NA,-61.5,-2,TRUE
"507",0.341611822446187,1448.7,NA,-61.5,-1.5,TRUE
"508",0.314822399325487,1550.97,NA,-61.5,-1,TRUE
"509",0.327956806529652,1553.72,NA,-61.5,-0.5,TRUE
"510",0.292633849454213,1501.2,NA,-61.5,0,TRUE
"511",0.338948965072632,1429.83,NA,-61.5,0.5,TRUE
"512",0.272114957499708,1298.8,0.0057721259072423,-61.5,1,TRUE
"513",0.205286925795388,1188.67,NA,-61.5,1.5,TRUE
"514",0.292692635358084,900.47,-2.74295925919432e-05,-61.5,2,TRUE
"515",0.293333076416178,740.6,NA,-61.5,2.5,TRUE
"516",0.278983210770331,651.34,NA,-61.5,3,TRUE
"517",0.193738559150155,662.19,NA,-61.5,3.5,TRUE
"518",0.230229281803492,782.07,NA,-61.5,4,TRUE
"519",0.307558824618657,1181.66,0.0208356324583292,-61,-13,TRUE
"520",0.301009322836672,1063.99,-0.00285235256887972,-61,-12.5,TRUE
"521",0.276852341259227,947.49,NA,-61,-12,TRUE
"522",0.270063288071576,881.26,0.0449088141322136,-61,-11.5,TRUE
"523",0.304184182949504,874.68,0.0170915890485048,-61,-11,TRUE
"524",0.305067496915017,920.56,0.0149052832275629,-61,-10.5,TRUE
"525",0.248423263430595,951.88,NA,-61,-10,TRUE
"526",0.308565934499105,1145.99,NA,-61,-9,TRUE
"527",0.336844039685798,1256.7,NA,-61,-8.5,TRUE
"528",0.298040989467076,1359.18,NA,-61,-8,TRUE
"529",0.268061466045208,1430.64,NA,-61,-7.5,TRUE
"530",0.325641046358844,1539.71,NA,-61,-7,TRUE
"531",0.301272195928237,1678.78,NA,-61,-6.5,TRUE
"532",0.319264935410541,1770.91,NA,-61,-6,TRUE
"533",0.292915234863158,1781.72,NA,-61,-5.5,TRUE
"534",0.287268824270126,1768.7,NA,-61,-5,TRUE
"535",0.293678459160462,1421.33,NA,-61,-4.5,TRUE
"536",0.295864591262939,1296.46,NA,-61,-4,TRUE
"537",0.292961215380556,1257.01,0.00201933784410357,-61,-3.5,TRUE
"538",0.288708869447099,1217.82,0.00411750562489033,-61,-3,TRUE
"539",0.343012356758118,1200.46,NA,-61,-2.5,TRUE
"540",0.403093927046832,1251.55,NA,-61,-2,TRUE
"541",0.440419000737807,1448.7,NA,-61,-1.5,TRUE
"542",0.374000151952108,1550.97,NA,-61,-1,TRUE
"543",0.266199052333832,1553.72,NA,-61,-0.5,TRUE
"544",0.207060826535256,1501.2,0.0046934918500483,-61,0,TRUE
"545",0.25883145471221,1429.83,NA,-61,0.5,TRUE
"546",0.235822698280169,1298.8,NA,-61,1,TRUE
"547",0.260690704433397,1188.67,NA,-61,1.5,TRUE
"548",0.342694161594778,900.47,NA,-61,2,TRUE
"549",0.263645406899593,740.6,NA,-61,2.5,TRUE
"550",0.16343687812635,651.34,0.0176030285656452,-61,3,TRUE
"551",0.16418288893489,662.19,0.0594044625759125,-61,3.5,TRUE
"552",0.165130823782745,782.07,NA,-61,4,TRUE
"553",0.242686429231063,1048.82,0.00417784694582224,-61,4.5,TRUE
"554",0.262814719021465,1299.77,0.00886455271393061,-60.5,-13.5,TRUE
"555",0.272633341900316,1203.51,0.0168658345937729,-60.5,-13,TRUE
"556",0.269213349071901,1102.84,NA,-60.5,-12.5,TRUE
"557",0.295784343372692,1025.81,0.02858991548419,-60.5,-12,TRUE
"558",0.354478897586946,966.88,NA,-60.5,-11,TRUE
"559",0.328742790222168,957.16,NA,-60.5,-10.5,TRUE
"560",0.344936939707974,995.44,NA,-60.5,-10,TRUE
"561",0.330838849721861,1077.7,NA,-60.5,-9.5,TRUE
"562",0.316118731427549,1200.2,0.0180031694471836,-60.5,-9,TRUE
"563",0.334961360433827,1306.43,NA,-60.5,-8.5,TRUE
"564",0.320598830038042,1374.26,NA,-60.5,-8,TRUE
"565",0.331221057773609,1447.8,NA,-60.5,-7.5,TRUE
"566",0.316366695102892,1538.65,NA,-60.5,-7,TRUE
"567",0.313823120040123,1634.13,0.00280046346597373,-60.5,-6.5,TRUE
"568",0.312495976525384,1705.42,NA,-60.5,-6,TRUE
"569",0.285096365151946,1715.86,NA,-60.5,-5.5,TRUE
"570",0.241146097279558,1620.75,NA,-60.5,-5,TRUE
"571",0.304554541905721,1295.97,NA,-60.5,-4,TRUE
"572",0.329109391451932,1184.05,NA,-60.5,-3.5,TRUE
"573",0.381895467269519,1156.54,0.00115467759314924,-60.5,-3,TRUE
"574",0.309542851570325,1203.77,0.000817252905108035,-60.5,-2.5,TRUE
"575",0.309279884117237,1311.21,NA,-60.5,-2,TRUE
"576",0.327399327204778,1424.26,NA,-60.5,-1.5,TRUE
"577",0.285080013214978,1524.9,NA,-60.5,-1,TRUE
"578",0.328824845255587,1554.11,NA,-60.5,-0.5,TRUE
"579",0.353335691443624,1526.62,NA,-60.5,0,TRUE
"580",0.339471809617404,1432.54,NA,-60.5,0.5,TRUE
"581",0.350664498067702,1272.45,NA,-60.5,1,TRUE
"582",0.301585984172867,1080.8,NA,-60.5,1.5,TRUE
"583",0.333025676956594,918.82,NA,-60.5,2,TRUE
"584",0.327882159839977,727.68,0.00679865432903171,-60.5,2.5,TRUE
"585",0.252341365814209,653.07,NA,-60.5,3,TRUE
"586",0.0628976186116536,699.95,NA,-60.5,3.5,TRUE
"587",0.0709323883056641,876.46,NA,-60.5,4,TRUE
"588",0.112192513991375,1274.71,NA,-60.5,4.5,TRUE
"589",0.169919926187266,1643.23,0.0174317006021738,-60.5,5,TRUE
"590",0.161726117616723,692.58,NA,-60,-16,TRUE
"591",0.142697515243139,696.36,NA,-60,-15.5,TRUE
"592",0.291088581085205,831.53,0.0546208322048187,-60,-15,TRUE
"593",0.342193637575422,1042.03,0.000915257434826344,-60,-14.5,TRUE
"594",0.157382692609515,1431.19,NA,-60,-13.5,TRUE
"595",0.361689366792378,1359.21,0.0470652021467686,-60,-13,TRUE
"596",0.361210405826569,1246.73,0.00331193394958973,-60,-12.5,TRUE
"597",0.292957566001198,1308.21,NA,-60,-12,TRUE
"598",0.418018605973985,1295.71,NA,-60,-11.5,TRUE
"599",0.38522029168827,1262.21,NA,-60,-11,TRUE
"600",0.343866079411608,1231.88,NA,-60,-10.5,TRUE
"601",0.324674069174665,1226.43,0.0271012112498283,-60,-10,TRUE
"602",0.32442931398031,1278.74,NA,-60,-9.5,TRUE
"603",0.320264020550869,1292.28,NA,-60,-9,TRUE
"604",0.324042783009991,1335.21,NA,-60,-8.5,TRUE
"605",0.319977280689262,1370.04,NA,-60,-8,TRUE
"606",0.280641684371434,1387.23,NA,-60,-7.5,TRUE
"607",0.136839389801025,1410.96,NA,-60,-7,TRUE
"608",0.296040376027425,1511.63,NA,-60,-6,TRUE
"609",0.319409010840244,1475.28,NA,-60,-5.5,TRUE
"610",0.283696267662979,1349.82,NA,-60,-5,TRUE
"611",0.277912184249523,1156.61,NA,-60,-4.5,TRUE
"612",0.298847680044646,997.26,NA,-60,-4,TRUE
"613",0.292146193880995,1033.05,0.00565412221476436,-60,-3.5,TRUE
"614",0.302786991602648,1168.55,0.105335138738155,-60,-3,TRUE
"615",0.325122208512451,1282.48,NA,-60,-2.5,TRUE
"616",0.324742211529423,1371.79,-0.000343677471391857,-60,-2,TRUE
"617",0.319187164306641,1462.48,NA,-60,-1.5,TRUE
"618",0.324165817586387,1558.58,0.00733985798433423,-60,-1,TRUE
"619",0.274598520096034,1585.09,NA,-60,-0.5,TRUE
"620",0.269865865925796,1532.19,NA,-60,0,TRUE
"621",0.434434413909912,1416.27,NA,-60,0.5,TRUE
"622",0.291870780893274,1227.88,0.00548642734065652,-60,1,TRUE
"623",0.281878411769867,963.89,NA,-60,1.5,TRUE
"624",0.23317462055623,800.98,NA,-60,2,TRUE
"625",0.154927336841548,731.33,NA,-60,2.5,TRUE
"626",0.170976180534858,745.34,0.0620680563151836,-60,3,TRUE
"627",0.0842663878636644,853.98,NA,-60,3.5,TRUE
"628",0.149523079913595,1094.52,0.029614744707942,-60,4,TRUE
"629",0.241820930032169,2050.62,NA,-60,5,TRUE
"630",0.289195196969169,775.63,0.0522992499172688,-59.5,-15.5,TRUE
"631",0.282362747192383,868.26,0.000971822068095207,-59.5,-15,TRUE
"632",0.315493316650391,1049.85,0.00137949315831065,-59.5,-14.5,TRUE
"633",0.283568223317464,1322.4,NA,-59.5,-14,TRUE
"634",0.322437133107867,1422.14,-0.00963170081377029,-59.5,-13.5,TRUE
"635",0.253099538102935,1383.48,NA,-59.5,-13,TRUE
"636",0.239736697666765,1339.06,NA,-59.5,-12.5,TRUE
"637",0.315687327549375,1364.41,NA,-59.5,-12,TRUE
"638",0.340685898684506,1304.48,0.0484173111617565,-59.5,-11.5,TRUE
"639",0.324679418386065,1329.03,NA,-59.5,-11,TRUE
"640",0.360664764648588,1334.05,NA,-59.5,-10.5,TRUE
"641",0.283046134432456,1326.15,NA,-59.5,-10,TRUE
"642",0.264890670776367,1306.34,NA,-59.5,-9.5,TRUE
"643",0.298561161214655,1327.65,NA,-59.5,-8.5,TRUE
"644",0.314999009570936,1356.69,NA,-59.5,-8,TRUE
"645",0.393774832257573,1377.54,0.0206642039120197,-59.5,-7.5,TRUE
"646",0.312516541316591,1391.91,NA,-59.5,-7,TRUE
"647",0.334898971021175,1453.75,NA,-59.5,-6.5,TRUE
"648",0.344919147261654,1511.43,NA,-59.5,-6,TRUE
"649",0.315266563778832,1424.41,NA,-59.5,-5.5,TRUE
"650",0.314605049608488,1213.68,-0.000900550570804626,-59.5,-5,TRUE
"651",0.325078946216881,1059.6,NA,-59.5,-4.5,TRUE
"652",0.312907349688452,1030.41,NA,-59.5,-4,TRUE
"653",0.304575563128529,1043.6,0.0123143941164017,-59.5,-3.5,TRUE
"654",0.280544776042909,1186.98,0.00823086779564619,-59.5,-3,TRUE
"655",0.264904183077525,1341.58,0.000232930280617438,-59.5,-2.5,TRUE
"656",0.290184140205383,1410.67,0.963608264923096,-59.5,-2,TRUE
"657",0.334006589034508,1466.45,NA,-59.5,-1.5,TRUE
"658",0.284131797318606,1552.74,NA,-59.5,-1,TRUE
"659",0.315567754209042,1584.96,NA,-59.5,-0.5,TRUE
"660",0.32130058322634,1539.66,NA,-59.5,0,TRUE
"661",0.31819342476981,1422.69,NA,-59.5,0.5,TRUE
"662",0.307859965733119,1220.16,-0.00241480278782547,-59.5,1,TRUE
"663",0.355566219407685,969.14,NA,-59.5,1.5,TRUE
"664",0.183833122253418,817.06,0.0440135672688484,-59,-16,TRUE
"665",0.23819739477975,816.71,0.0142044741660357,-59,-15.5,TRUE
"666",0.210406103588286,907.74,0.0111003173515201,-59,-15,TRUE
"667",0.127466019260826,1018.2,NA,-59,-14.5,TRUE
"668",0.180706164829851,1157.31,0.00500996969640255,-59,-14,TRUE
"669",0.213232986781062,1263.05,0.000872069911565632,-59,-13.5,TRUE
"670",0.251305017412079,1242.63,NA,-59,-13,TRUE
"671",0.260258445739746,1301.39,NA,-59,-12.5,TRUE
"672",0.230393552780151,1388.26,NA,-59,-12,TRUE
"673",0.572378635406494,1440.76,NA,-59,-11,TRUE
"674",0.285723686218262,1368.13,NA,-59,-10.5,TRUE
"675",0.326360248384022,1299.23,NA,-59,-10,TRUE
"676",0.329686101277669,1246.46,NA,-59,-9.5,TRUE
"677",0.39198115320489,1202.88,NA,-59,-9,TRUE
"678",0.346569203884802,1156.17,NA,-59,-8.5,TRUE
"679",0.300724547526558,1217.43,NA,-59,-8,TRUE
"680",0.317125621997717,1287.63,NA,-59,-7.5,TRUE
"681",0.31980214314918,1320.94,NA,-59,-7,TRUE
"682",0.294823737166047,1340.13,NA,-59,-6.5,TRUE
"683",0.288595887817646,1273.08,NA,-59,-6,TRUE
"684",0.284185712700648,1216.17,NA,-59,-5.5,TRUE
"685",0.263950870064275,1167.81,NA,-59,-5,TRUE
"686",0.325268677302769,1172.75,NA,-59,-4.5,TRUE
"687",0.209751447041829,1360.62,NA,-59,-3.5,TRUE
"688",0.265328020289324,1451.73,0.00874401908367872,-59,-3,TRUE
"689",0.283807563781738,1481.93,NA,-59,-2.5,TRUE
"690",0.289986366921283,1473.26,-0.00112826167605817,-59,-2,TRUE
"691",0.336460082761703,1476.93,NA,-59,-1.5,TRUE
"692",0.361891736984253,1524.86,NA,-59,-1,TRUE
"693",0.308974969341028,1568.26,-0.0030696711037308,-59,-0.5,TRUE
"694",0.327894520638558,1538.43,NA,-59,0,TRUE
"695",0.330664750546385,1405.22,NA,-59,0.5,TRUE
"696",0.313873938365443,1190.97,NA,-59,1,TRUE
"697",0.206912461080049,817.06,-0.000495180080179125,-58.5,-16,TRUE
"698",0.240634008690163,816.71,0.015001074410975,-58.5,-15.5,TRUE
"699",0.251463725154561,907.74,0.0146357091143727,-58.5,-15,TRUE
"700",0.135341785572193,1018.2,0.0145685421302915,-58.5,-14.5,TRUE
"701",0.296839714050293,1242.63,0.00228731497190893,-58.5,-13,TRUE
"702",0.194103240966797,1301.39,NA,-58.5,-12.5,TRUE
"703",0.355824788411458,1388.26,NA,-58.5,-12,TRUE
"704",0.32522569700729,1459.34,0.0015249865828082,-58.5,-11.5,TRUE
"705",0.278054899918406,1440.76,0.00732583180069923,-58.5,-11,TRUE
"706",0.316454588198194,1368.13,NA,-58.5,-10.5,TRUE
"707",0.293831359151859,1299.23,0.00703345006331801,-58.5,-10,TRUE
"708",0.326113394931354,1246.46,0.00797298271209002,-58.5,-9.5,TRUE
"709",0.326655444883183,1202.88,NA,-58.5,-9,TRUE
"710",0.34036146772897,1156.17,NA,-58.5,-8.5,TRUE
"711",0.298541078762132,1217.43,NA,-58.5,-8,TRUE
"712",0.262389928407637,1287.63,NA,-58.5,-7.5,TRUE
"713",0.238345195507181,1320.94,NA,-58.5,-7,TRUE
"714",0.324169618742807,1273.08,NA,-58.5,-6,TRUE
"715",0.329274448595549,1216.17,NA,-58.5,-5.5,TRUE
"716",0.299086076499772,1167.81,NA,-58.5,-5,TRUE
"717",0.261916302499317,1172.75,NA,-58.5,-4.5,TRUE
"718",0.318096991243034,1209.73,0.00239659380167723,-58.5,-4,TRUE
"719",0.293334029614925,1360.62,NA,-58.5,-3.5,TRUE
"720",0.275157872368308,1451.73,0.000146386315464042,-58.5,-3,TRUE
"721",0.345410298610079,1481.93,0.00120204978156835,-58.5,-2.5,TRUE
"722",0.291446016620657,1473.26,NA,-58.5,-2,TRUE
"723",0.297057078770229,1476.93,NA,-58.5,-1.5,TRUE
"724",0.293093677294456,1524.86,NA,-58.5,-1,TRUE
"725",0.29096984541094,1568.26,NA,-58.5,-0.5,TRUE
"726",0.251827246064593,1538.43,NA,-58.5,0,TRUE
"727",0.252250231229342,1405.22,NA,-58.5,0.5,TRUE
"728",0.215974305805407,1190.97,NA,-58.5,1,TRUE
"729",0.162374401092529,1065.76,NA,-58,-20.5,TRUE
"730",0.206860357256078,859.23,NA,-58,-19.5,TRUE
"731",0.215379419252854,736.63,NA,-58,-17.5,TRUE
"732",0.19156855628604,780.92,NA,-58,-17,TRUE
"733",0.227926810582479,798.02,0.00251294276677072,-58,-15.5,TRUE
"734",0.189505100250244,895.79,0.0250600893050432,-58,-15,TRUE
"735",0.294846021212064,1030.13,-6.23800806351937e-05,-58,-14.5,TRUE
"736",0.198775697637487,1128.14,NA,-58,-14,TRUE
"737",0.175147720530063,1141.03,0.100087136030197,-58,-13.5,TRUE
"738",0.15508448491331,1150.14,NA,-58,-13,TRUE
"739",0.216259016710169,1279.43,0.0343525856733322,-58,-12.5,TRUE
"740",0.308858284583459,1371.93,NA,-58,-12,TRUE
"741",0.302175720532735,1441.68,NA,-58,-11.5,TRUE
"742",0.347520994336418,1431.51,0.000872069911565632,-58,-11,TRUE
"743",0.295757358632189,1378.47,NA,-58,-10.5,TRUE
"744",0.317546039819717,1297.64,NA,-58,-10,TRUE
"745",0.297968660082136,1206.49,0.0175322238355875,-58,-9.5,TRUE
"746",0.356063025338309,1079.18,0.0138611784204841,-58,-8.5,TRUE
"747",0.37095867395401,1221.31,NA,-58,-8,TRUE
"748",0.288637189304127,1252.55,NA,-58,-7.5,TRUE
"749",0.392075209390549,1257.24,NA,-58,-7,TRUE
"750",0.334530188658527,1218.56,NA,-58,-6.5,TRUE
"751",0.33409936310815,1154.15,NA,-58,-6,TRUE
"752",0.334295094013214,1184.42,NA,-58,-5.5,TRUE
"753",0.321766265125231,1141.1,0.00178971572313458,-58,-5,TRUE
"754",0.309995590839642,1213.66,NA,-58,-4.5,TRUE
"755",0.308024202656542,1335.44,NA,-58,-4,TRUE
"756",0.307892426647587,1370.77,NA,-58,-3.5,TRUE
"757",0.280836043951337,1502.07,NA,-58,-3,TRUE
"758",0.263571835204259,1518.97,0.00118286022916436,-58,-2.5,TRUE
"759",0.305671078818185,1502.55,NA,-58,-2,TRUE
"760",0.282732888271934,1534.32,-0.000384115875931457,-58,-1,TRUE
"761",0.286901366035893,1574.29,NA,-58,-0.5,TRUE
"762",0.302851431837706,1503.16,NA,-58,0,TRUE
"763",0.288891124725342,1349.19,NA,-58,0.5,TRUE
"764",0.307733304429762,922.54,NA,-58,1.5,TRUE
"765",0.216993503081493,1474.55,NA,-57.5,-22,TRUE
"766",0.207846425614267,1309.65,NA,-57.5,-21.5,TRUE
"767",0.19828455518968,1185.03,0.180956184864044,-57.5,-21,TRUE
"768",0.196753852844238,997.31,NA,-57.5,-20.5,TRUE
"769",0.156560734340123,894.91,NA,-57.5,-20,TRUE
"770",0.168838175605325,865.62,NA,-57.5,-19.5,TRUE
"771",0.17558479309082,861.69,0.00527704600244761,-57.5,-19,TRUE
"772",0.272137260437012,771.49,NA,-57.5,-18,TRUE
"773",0.241776084899902,722.78,NA,-57.5,-17.5,TRUE
"774",0.353017098563058,704.01,NA,-57.5,-17,TRUE
"775",0.209361553192139,713.85,NA,-57.5,-16.5,TRUE
"776",0.233647105060046,766.62,-0.000403592450311407,-57.5,-16,TRUE
"777",0.25385566993996,877.15,0.00885595008730888,-57.5,-15.5,TRUE
"778",0.270057237276467,1065.25,0.0623078383505344,-57.5,-15,TRUE
"779",0.227149779826527,1194.21,0.0153935048729181,-57.5,-14.5,TRUE
"780",0.187713760716396,1204.52,0.0189238265156746,-57.5,-14,TRUE
"781",0.20332211731745,1160.47,0.014167794957757,-57.5,-13.5,TRUE
"782",0.242868466810747,1153.39,NA,-57.5,-13,TRUE
"783",0.241230800587644,1190.63,0.0257347710430622,-57.5,-12.5,TRUE
"784",0.256936127798898,1262.24,NA,-57.5,-12,TRUE
"785",0.163030624389648,1371.41,NA,-57.5,-11.5,TRUE
"786",0.283703804016113,1324.06,NA,-57.5,-10.5,TRUE
"787",0.396497814743607,1190.96,0.0194546543061733,-57.5,-10,TRUE
"788",0.32237852536715,1134.49,NA,-57.5,-9.5,TRUE
"789",0.381618337971824,1084.79,NA,-57.5,-9,TRUE
"790",0.378601175366026,1033.42,NA,-57.5,-8.5,TRUE
"791",0.35300733458321,964.7,NA,-57.5,-8,TRUE
"792",0.316843556261611,993.24,0.00641366560012102,-57.5,-7.5,TRUE
"793",0.294888390435113,999.8,NA,-57.5,-7,TRUE
"794",0.29732970579565,984.53,NA,-57.5,-6.5,TRUE
"795",0.287158008896824,983.94,NA,-57.5,-6,TRUE
"796",0.293123106837543,1031.64,NA,-57.5,-5.5,TRUE
"797",0.276034551508286,1087.99,NA,-57.5,-5,TRUE
"798",0.311459151181308,1175.39,NA,-57.5,-4.5,TRUE
"799",0.221508079104953,1433.45,NA,-57.5,-3.5,TRUE
"800",0.269261661328767,1553.12,0.00299718626774848,-57.5,-3,TRUE
"801",0.311233053604762,1548.87,NA,-57.5,-2.5,TRUE
"802",0.255863157185641,1512.63,NA,-57.5,-2,TRUE
"803",0.327415910634128,1476.29,0.00522653479129076,-57.5,-1.5,TRUE
"804",0.307430961464025,1391.02,NA,-57.5,-1,TRUE
"805",0.297922056999759,1304.03,NA,-57.5,-0.5,TRUE
"806",0.319549491408231,1193.22,NA,-57.5,0,TRUE
"807",0.319930363378848,1078.15,NA,-57.5,0.5,TRUE
"808",0.310920414171721,990.78,NA,-57.5,1,TRUE
"809",0.309402666019119,1146.9,NA,-57.5,1.5,TRUE
"810",0.229055453319939,1780.29,NA,-57,-30,TRUE
"811",0.201213036814044,1453.96,0.0187319088727236,-57,-22,TRUE
"812",0.302676856517792,1299.18,NA,-57,-21.5,TRUE
"813",0.167662620544434,1135.84,NA,-57,-21,TRUE
"814",0.135112047195435,857,NA,-57,-20,TRUE
"815",0.321716655384411,859.46,NA,-57,-19.5,TRUE
"816",0.259887790679932,850.94,NA,-57,-19,TRUE
"817",0.209739079842201,821.52,0.59918624162674,-57,-18.5,TRUE
"818",0.18662885257176,769.85,NA,-57,-18,TRUE
"819",0.292104759216309,712.37,NA,-57,-17.5,TRUE
"820",0.261486568450928,694.83,NA,-57,-17,TRUE
"821",0.219436172579156,730.59,0.22557021677494,-57,-16.5,TRUE
"822",0.187289872536292,818.29,NA,-57,-16,TRUE
"823",0.218756804501053,854.91,NA,-57,-15.5,TRUE
"824",0.244358742131596,1104.55,-6.29800779279321e-05,-57,-15,TRUE
"825",0.224451185781744,1270.93,0.0190972704440355,-57,-14.5,TRUE
"826",0.338436126708984,1294.41,0.0715326443314552,-57,-14,TRUE
"827",0.290049235026042,1171.91,NA,-57,-13,TRUE
"828",0.329423768179757,1170.45,NA,-57,-12.5,TRUE
"829",0.318999941284592,1182.51,0.00554667692631483,-57,-12,TRUE
"830",0.274947352793025,1394.2,0.0307997893542051,-57,-11.5,TRUE
"831",0.298013312476022,1371.3,NA,-57,-11,TRUE
"832",0.315410328662302,1316.16,NA,-57,-10.5,TRUE
"833",0.314172507495415,1249.18,NA,-57,-10,TRUE
"834",0.28781391426369,1051.1,0.00134351989254355,-57,-9.5,TRUE
"835",0.315756269039646,1075.26,NA,-57,-9,TRUE
"836",0.320200557276008,1062.59,NA,-57,-8.5,TRUE
"837",0.29145928300344,1001.57,NA,-57,-8,TRUE
"838",0.324047783824885,939.62,NA,-57,-7.5,TRUE
"839",0.261701458790263,957.9,NA,-57,-7,TRUE
