"","sif_mean","prec_tot","c.NA...0.0200341772288084..NA...0.0558364912867546..0.00295023061335087..","lon","lat","optional"
"328",0.313339349350643,2237.42,NA,-64.5,-3,TRUE
"329",0.341815603477737,2096.04,NA,-64.5,-2.5,TRUE
"330",0.317065139277199,1987.66,NA,-64.5,-2,TRUE
"331",0.335133722697062,1691.83,NA,-64.5,-1.5,TRUE
"332",0.312500305895535,1411.99,NA,-64.5,-1,TRUE
"333",0.23344053540911,1297.64,NA,-64.5,-0.5,TRUE
"334",0.266798945306574,1295.2,NA,-64.5,0,TRUE
"335",0.264494685676154,1309.84,NA,-64.5,0.5,TRUE
"336",0.298417217640096,1314.09,NA,-64.5,1,TRUE
"337",0.330323332874897,1631.24,NA,-64.5,4,TRUE
"338",0.310600861870393,1328.6,NA,-64,-12.5,TRUE
"339",0.281456702578384,1321.72,0.0701471716165543,-64,-12,TRUE
"340",0.326155564219681,1366.44,NA,-64,-11.5,TRUE
"341",0.350601218313873,1467.8,NA,-64,-11,TRUE
"342",0.252598684887553,1526.4,0.0653619319200516,-64,-10.5,TRUE
"343",0.213528707915661,1528.83,0.156785726547241,-64,-10,TRUE
"344",0.261467170715332,1474.86,NA,-64,-9.5,TRUE
"345",0.312257671356201,1417.51,NA,-64,-9,TRUE
"346",0.315653222979921,1437.91,0.0633068159222603,-64,-8.5,TRUE
"347",0.326021580135121,1547.21,NA,-64,-8,TRUE
"348",0.340040212009042,1699.04,NA,-64,-7.5,TRUE
"349",0.352888266245524,1829.79,0.0890036374330521,-64,-7,TRUE
"350",0.308459205627441,1903.26,NA,-64,-6.5,TRUE
"351",0.295286103657314,1931.49,NA,-64,-6,TRUE
"352",0.320607090487079,2038.94,NA,-64,-5.5,TRUE
"353",0.324709542121148,2202.98,NA,-64,-5,TRUE
"354",0.322594552858105,2311.62,-0.140621960163116,-64,-4.5,TRUE
"355",0.310930848469192,2347.25,NA,-64,-4,TRUE
"356",0.270338319815122,2324.24,NA,-64,-3.5,TRUE
"357",0.256022542209949,2185.69,NA,-64,-3,TRUE
"358",0.250967161996024,1809.96,NA,-64,-2.5,TRUE
"359",0.238470578193665,1337.17,NA,-64,-2,TRUE
"360",0.281062075199972,957.98,NA,-64,-1.5,TRUE
"361",0.267452410289219,779.67,NA,-64,-1,TRUE
"362",0.267152000876034,742.71,NA,-64,-0.5,TRUE
"363",0.291139107245904,782.56,NA,-64,0,TRUE
"364",0.264567109136622,882.95,NA,-64,0.5,TRUE
"365",0.307125966647145,1093.44,NA,-64,1,TRUE
"366",0.352006759993527,1459.53,NA,-64,1.5,TRUE
"367",0.28490997711358,1892.35,NA,-64,2.5,TRUE
"368",0.269519173967969,1775.98,NA,-64,3,TRUE
"369",0.344875837753642,1547.72,NA,-64,3.5,TRUE
"370",0.250033270228993,1328.6,NA,-63.5,-12.5,TRUE
"371",0.129918575286865,1321.72,NA,-63.5,-12,TRUE
"372",0.32983746248133,1366.44,0.0877602770924568,-63.5,-11.5,TRUE
"373",0.418370118012299,1467.8,NA,-63.5,-11,TRUE
"374",0.3819779753685,1526.4,NA,-63.5,-10.5,TRUE
"375",0.366883566213209,1528.83,0.0338735766708851,-63.5,-10,TRUE
"376",0.307464489991638,1474.86,0.0283610410988331,-63.5,-9.5,TRUE
"377",0.28589791123585,1417.51,NA,-63.5,-9,TRUE
"378",0.289313376895965,1437.91,0.0368385910987854,-63.5,-8.5,TRUE
"379",0.327594599648127,1547.21,NA,-63.5,-8,TRUE
"380",0.312212166264751,1699.04,NA,-63.5,-7.5,TRUE
"381",0.319527678437285,1829.79,NA,-63.5,-7,TRUE
"382",0.312157206284372,1903.26,NA,-63.5,-6.5,TRUE
"383",0.332522168849249,1931.49,NA,-63.5,-6,TRUE
"384",0.284510737559834,2038.94,NA,-63.5,-5.5,TRUE
"385",0.282581772915153,2202.98,NA,-63.5,-5,TRUE
"386",0.322763990183346,2311.62,NA,-63.5,-4.5,TRUE
"387",0.389502076541676,2347.25,NA,-63.5,-4,TRUE
"388",0.297724257815968,2324.24,NA,-63.5,-3.5,TRUE
"389",0.315731247266134,2185.69,NA,-63.5,-3,TRUE
"390",0.283264512414331,1809.96,NA,-63.5,-2.5,TRUE
"391",0.317460201224502,1337.17,NA,-63.5,-2,TRUE
"392",0.338579351251776,957.98,NA,-63.5,-1.5,TRUE
"393",0.285020512055586,779.67,NA,-63.5,-1,TRUE
"394",0.216742424737839,742.71,1.92011952400208,-63.5,-0.5,TRUE
"395",0.281616664424385,782.56,NA,-63.5,0,TRUE
"396",0.187011231546817,882.95,NA,-63.5,0.5,TRUE
